Year,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2020,2021,VT,Vermont,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,37.4,37.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,24.4,52.6,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",50,SLEP,SLP01,CRDPREV,RACE,HAPI
2020,2021,PA,Pennsylvania,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,53.1,53.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,37.1,68.5,Race/Ethnicity,"Black, non-Hispanic",42,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,SD,South Dakota,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,32.1,32.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,21.3,45.2,Race/Ethnicity,"Multiracial, non-Hispanic",46,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,UT,Utah,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,31.6,31.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,16.6,51.7,Race/Ethnicity,"Multiracial, non-Hispanic",49,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,SC,South Carolina,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,41.8,41.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,27.7,57.4,Race/Ethnicity,Hispanic,45,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,RI,Rhode Island,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,49.8,49.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,32.4,67.2,Race/Ethnicity,"Black, non-Hispanic",44,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,PA,Pennsylvania,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,27.3,27.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,13.8,46.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",42,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,VT,Vermont,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,39.2,39.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,21.6,60.0,Race/Ethnicity,Hispanic,50,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,RI,Rhode Island,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,26.7,26.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,14.0,44.9,Race/Ethnicity,"Asian, non-Hispanic",44,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,SC,South Carolina,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,53.0,53.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,39.9,65.7,Race/Ethnicity,"Multiracial, non-Hispanic",45,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,PA,Pennsylvania,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,38.2,38.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,26.6,51.2,Race/Ethnicity,Hispanic,42,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,TX,Texas,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,23.2,23.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,13.7,36.3,Race/Ethnicity,"Asian, non-Hispanic",48,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,TN,Tennessee,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,49.1,49.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,35.1,63.3,Race/Ethnicity,Hispanic,47,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,TN,Tennessee,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,40.5,40.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,26.0,56.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",47,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,TX,Texas,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,31.4,31.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,18.8,47.5,Race/Ethnicity,"Multiracial, non-Hispanic",48,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,SC,South Carolina,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,39.1,39.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,20.8,61.1,Race/Ethnicity,"Asian, non-Hispanic",45,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,TX,Texas,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,61.9,61.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,50.4,72.2,Race/Ethnicity,"Black, non-Hispanic",48,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,RI,Rhode Island,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,29.6,29.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,18.2,44.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",44,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,WV,West Virginia,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,28.0,28.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,14.8,46.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",54,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,WY,Wyoming,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,34.2,34.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,24.3,45.6,Race/Ethnicity,Hispanic,56,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,WA,Washington,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,34.2,34.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,24.9,44.9,Race/Ethnicity,"Asian, non-Hispanic",53,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,VA,Virginia,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,24.3,24.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,15.5,35.9,Race/Ethnicity,"Asian, non-Hispanic",51,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,WV,West Virginia,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,40.7,40.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,20.2,65.1,Race/Ethnicity,Hispanic,54,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,VA,Virginia,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,35.8,35.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,23.5,50.3,Race/Ethnicity,"Multiracial, non-Hispanic",51,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,WA,Washington,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,41.5,41.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,23.8,61.7,Race/Ethnicity,"Black, non-Hispanic",53,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,WI,Wisconsin,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,38.8,38.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,27.3,51.8,Race/Ethnicity,"Asian, non-Hispanic",55,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,WI,Wisconsin,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,49.7,49.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,38.4,61.0,Race/Ethnicity,"Black, non-Hispanic",55,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,WV,West Virginia,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,46.6,46.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,26.2,68.1,Race/Ethnicity,"Black, non-Hispanic",54,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,VA,Virginia,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,32.2,32.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,21.5,45.0,Race/Ethnicity,Hispanic,51,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,WY,Wyoming,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,30.2,30.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,17.1,47.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",56,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,AZ,Arizona,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,73.5,73.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,57.3,85.2,Race/Ethnicity,"Asian, non-Hispanic",4,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,CO,Colorado,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,79.2,79.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,64.1,89.0,Race/Ethnicity,"Asian, non-Hispanic",8,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,AK,Alaska,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,61.6,61.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,47.3,74.0,Race/Ethnicity,"Asian, non-Hispanic",2,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,AR,Arkansas,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,76.3,76.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,56.8,88.8,Race/Ethnicity,"Asian, non-Hispanic",5,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,AZ,Arizona,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,73.7,73.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,52.7,87.6,Race/Ethnicity,"Black, non-Hispanic",4,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,CO,Colorado,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,84.0,84.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,68.5,92.7,Race/Ethnicity,"Black, non-Hispanic",8,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,AK,Alaska,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,71.5,71.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,58.7,81.6,Race/Ethnicity,Hispanic,2,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,CA,California,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,81.0,81.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,64.8,90.8,Race/Ethnicity,"Black, non-Hispanic",6,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,AL,Alabama,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,83.3,83.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,64.7,93.1,Race/Ethnicity,"Asian, non-Hispanic",1,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,AR,Arkansas,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,69.1,69.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,54.3,80.9,Race/Ethnicity,"Multiracial, non-Hispanic",5,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,AK,Alaska,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,78.4,78.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,63.6,88.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,ORH,ORH04,CRDPREV,RACE,AIAN
2020,2021,CT,Connecticut,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,70.3,70.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,54.9,82.1,Race/Ethnicity,"Asian, non-Hispanic",9,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,AL,Alabama,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,76.6,76.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,61.3,87.1,Race/Ethnicity,Hispanic,1,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,CT,Connecticut,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,79.6,79.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,67.7,87.9,Race/Ethnicity,"Black, non-Hispanic",9,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,IA,Iowa,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,82.1,82.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,66.5,91.4,Race/Ethnicity,"Multiracial, non-Hispanic",19,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,KS,Kansas,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,76.4,76.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,59.7,87.7,Race/Ethnicity,"Black, non-Hispanic",20,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,KS,Kansas,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,72.8,72.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,56.4,84.7,Race/Ethnicity,"Multiracial, non-Hispanic",20,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,DC,District of Columbia,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,68.2,68.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,54.2,79.6,Race/Ethnicity,"Multiracial, non-Hispanic",11,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,IL,Illinois,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,67.4,67.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,54.0,78.5,Race/Ethnicity,"Multiracial, non-Hispanic",17,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,IN,Indiana,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,77.9,77.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,59.9,89.3,Race/Ethnicity,"Asian, non-Hispanic",18,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,HI,Hawaii,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,79.9,79.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,65.6,89.2,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",15,ORH,ORH04,CRDPREV,RACE,HAPI
2020,2021,IA,Iowa,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,65.9,65.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,40.7,84.5,Race/Ethnicity,"Asian, non-Hispanic",19,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,DE,Delaware,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,75.9,75.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,63.2,85.2,Race/Ethnicity,"Multiracial, non-Hispanic",10,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,IL,Illinois,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,66.8,66.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,55.9,76.2,Race/Ethnicity,"Black, non-Hispanic",17,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,ID,Idaho,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,87.8,87.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,72.1,95.2,Race/Ethnicity,"Multiracial, non-Hispanic",16,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,IN,Indiana,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,72.7,72.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,59.9,82.6,Race/Ethnicity,"Black, non-Hispanic",18,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,FL,Florida,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,72.7,72.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,58.7,83.3,Race/Ethnicity,"Multiracial, non-Hispanic",12,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,GA,Georgia,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,66.5,66.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,54.3,76.9,Race/Ethnicity,"Asian, non-Hispanic",13,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,IA,Iowa,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,61.5,61.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,42.8,77.3,Race/Ethnicity,"Black, non-Hispanic",19,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,GA,Georgia,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,71.9,71.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,58.6,82.2,Race/Ethnicity,"Multiracial, non-Hispanic",13,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,DC,District of Columbia,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,78.0,78.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,49.9,92.6,Race/Ethnicity,"Asian, non-Hispanic",11,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,FL,Florida,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,70.8,70.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,55.2,82.8,Race/Ethnicity,"Asian, non-Hispanic",12,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,KY,Kentucky,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,69.7,69.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,53.6,82.1,Race/Ethnicity,"Multiracial, non-Hispanic",21,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,MO,Missouri,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,82.1,82.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,62.7,92.6,Race/Ethnicity,"Asian, non-Hispanic",29,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,MO,Missouri,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,75.6,75.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,62.5,85.3,Race/Ethnicity,"Multiracial, non-Hispanic",29,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,MI,Michigan,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,77.8,77.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,65.1,86.8,Race/Ethnicity,"Multiracial, non-Hispanic",26,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,LA,Louisiana,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,60.2,60.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,47.6,71.5,Race/Ethnicity,Hispanic,22,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,KY,Kentucky,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,60.1,60.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,35.5,80.4,Race/Ethnicity,"Asian, non-Hispanic",21,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,MS,Mississippi,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,78.1,78.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,61.9,88.7,Race/Ethnicity,Hispanic,28,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,KY,Kentucky,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,82.2,82.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,63.7,92.4,Race/Ethnicity,Hispanic,21,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,ME,Maine,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,68.9,68.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,48.7,83.8,Race/Ethnicity,Hispanic,23,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,LA,Louisiana,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,81.2,81.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,68.1,89.7,Race/Ethnicity,"Multiracial, non-Hispanic",22,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,MD,Maryland,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,65.0,65.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,49.7,77.6,Race/Ethnicity,"Asian, non-Hispanic",24,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,MN,Minnesota,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,70.3,70.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,53.4,83.1,Race/Ethnicity,Hispanic,27,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,MI,Michigan,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,60.9,60.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,39.6,78.7,Race/Ethnicity,"Asian, non-Hispanic",26,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,MT,Montana,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,70.2,70.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,57.2,80.6,Race/Ethnicity,"Multiracial, non-Hispanic",30,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,ME,Maine,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,79.8,79.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,55.3,92.7,Race/Ethnicity,"Asian, non-Hispanic",23,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,MA,Massachusetts,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,78.0,78.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,66.0,86.7,Race/Ethnicity,"Asian, non-Hispanic",25,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,MN,Minnesota,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,64.1,64.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,48.9,76.9,Race/Ethnicity,"Asian, non-Hispanic",27,ORH,ORH04,CRDPREV,RACE,ASN
